id,age,job,marital,education,is_in_default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_normalizado,estado_balance
7392,47.0,management,married,primary,0,2793,1,0,telephone,25,jul,102,4,-1,0,unknown,0,0.38156060626369503,Saldo Alto
7393,50.0,services,married,secondary,0,1134,0,0,unknown,18,jun,53,2,-1,0,unknown,0,-0.11782820768127755,Saldo Medio Alto
7394,47.0,technician,married,tertiary,0,4568,0,0,unknown,9,jun,100,1,-1,0,unknown,0,0.9158675048485813,Saldo Muy Alto
7395,26.0,student,single,secondary,0,0,1,0,unknown,5,may,610,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7396,42.0,technician,married,tertiary,0,1189,0,0,unknown,5,jun,323,3,-1,0,unknown,0,-0.10127221927442193,Saldo Medio Alto
7397,34.0,technician,single,secondary,0,692,1,0,unknown,20,may,254,1,-1,0,unknown,0,-0.2508781508781901,Saldo Medio Alto
7398,46.0,management,married,tertiary,0,716,1,1,cellular,8,may,557,1,172,1,failure,0,-0.24365371957338033,Saldo Medio Alto
7399,51.0,admin.,divorced,secondary,0,520,0,1,cellular,10,jul,157,1,-1,0,unknown,0,-0.30265324189599313,Saldo Medio
7400,52.0,unemployed,married,tertiary,0,2133,0,1,cellular,18,jul,90,1,-1,0,unknown,0,0.18288874538142746,Saldo Alto
7401,38.0,technician,single,secondary,0,0,0,0,cellular,22,aug,305,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7402,44.0,management,married,tertiary,0,70,0,0,cellular,20,aug,165,3,-1,0,unknown,0,-0.4381113288611756,Saldo Bajo
7403,52.0,admin.,single,unknown,0,872,1,0,telephone,18,may,82,6,335,1,other,0,-0.1966949160921171,Saldo Medio Alto
7404,32.0,management,married,tertiary,0,2458,1,0,cellular,4,may,77,2,-1,0,unknown,0,0.28071958596739255,Saldo Alto
7405,35.0,self-employed,single,tertiary,0,-30,0,0,cellular,4,feb,218,2,-1,0,unknown,0,-0.46821312596454945,Saldo Bajo
7406,36.0,blue-collar,married,primary,0,409,1,0,unknown,11,jun,81,3,-1,0,unknown,0,-0.33606623668073815,Saldo Medio
7407,37.0,self-employed,divorced,tertiary,0,60,0,1,unknown,4,jul,426,3,-1,0,unknown,0,-0.44112150857151294,Saldo Bajo
7408,26.0,management,divorced,tertiary,0,667,0,0,telephone,19,jun,177,2,-1,0,unknown,0,-0.2584036001540335,Saldo Medio Alto
7409,32.0,admin.,single,secondary,0,620,0,0,cellular,17,apr,211,2,343,3,failure,0,-0.2725514447926193,Saldo Medio Alto
7410,46.0,admin.,divorced,secondary,0,-60,0,0,cellular,17,nov,117,1,-1,0,unknown,0,-0.4772436650955616,Saldo Bajo
7411,50.0,entrepreneur,married,primary,0,237,1,1,unknown,30,may,184,4,-1,0,unknown,0,-0.3878413276985412,Saldo Medio
7412,43.0,management,married,secondary,0,373,1,0,unknown,28,may,54,1,-1,0,unknown,0,-0.34690288363795274,Saldo Medio
7413,55.0,unemployed,married,primary,0,1221,0,1,cellular,8,jul,108,1,-1,0,unknown,0,-0.09163964420134228,Saldo Medio Alto
7414,35.0,blue-collar,married,secondary,0,0,1,1,cellular,8,apr,519,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7415,45.0,technician,married,secondary,0,999,1,0,unknown,16,may,656,2,-1,0,unknown,0,-0.15846563377083228,Saldo Medio Alto
7416,48.0,technician,married,unknown,0,67,1,0,unknown,14,may,328,4,-1,0,unknown,0,-0.4390143827742768,Saldo Bajo
7417,31.0,technician,married,secondary,1,-463,1,0,unknown,28,may,210,1,-1,0,unknown,0,-0.5985539074221583,Saldo Bajo
7418,46.0,blue-collar,married,primary,0,7934,1,0,unknown,19,may,123,1,-1,0,unknown,0,1.9290939953481459,Saldo Muy Alto
7419,50.0,entrepreneur,divorced,tertiary,0,816,0,0,cellular,19,nov,630,1,-1,0,unknown,0,-0.21355192247000648,Saldo Medio Alto
7420,53.0,technician,married,tertiary,0,2557,0,0,cellular,29,jul,95,4,182,7,success,0,0.3105203650997327,Saldo Alto
7421,36.0,entrepreneur,married,secondary,0,546,0,0,cellular,9,feb,297,3,-1,0,unknown,0,-0.29482677464911594,Saldo Medio Alto
7422,50.0,entrepreneur,married,secondary,0,78,0,0,telephone,4,jun,143,1,-1,0,unknown,0,-0.4357031850929057,Saldo Bajo
7423,40.0,management,married,tertiary,0,24450,0,0,cellular,25,aug,73,2,-1,0,unknown,0,6.9007068049413745,Saldo Muy Alto
7424,39.0,admin.,divorced,secondary,0,765,0,0,unknown,9,jun,155,3,-1,0,unknown,0,-0.22890383899272715,Saldo Medio Alto
7425,38.0,management,single,tertiary,0,91,1,0,unknown,19,may,492,9,-1,0,unknown,0,-0.4317899514694671,Saldo Bajo
7426,32.0,technician,single,tertiary,0,703,1,0,cellular,3,feb,489,2,271,2,success,0,-0.24756695319681896,Saldo Medio Alto
7427,31.0,technician,married,secondary,0,589,1,1,unknown,21,may,151,1,-1,0,unknown,0,-0.28188300189466514,Saldo Medio Alto
7428,41.0,admin.,married,secondary,0,0,0,0,unknown,20,jun,89,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7429,41.0,self-employed,single,tertiary,0,1755,0,0,unknown,11,jun,152,10,-1,0,unknown,0,0.0691039523306742,Saldo Alto
7430,58.0,retired,married,primary,0,269,1,0,unknown,16,may,38,2,-1,0,unknown,0,-0.37820875262546155,Saldo Medio
7431,36.0,technician,married,secondary,0,432,1,0,cellular,11,may,61,3,255,2,failure,0,-0.32914282334696215,Saldo Medio
7432,54.0,self-employed,divorced,primary,0,4382,1,0,telephone,18,may,193,4,-1,0,unknown,0,0.8598781622363059,Saldo Muy Alto
7433,32.0,services,married,secondary,0,109,1,0,unknown,2,jun,364,13,-1,0,unknown,0,-0.42637162799085976,Saldo Bajo
7434,54.0,retired,divorced,primary,0,52,0,0,unknown,19,jun,184,3,-1,0,unknown,0,-0.44352965233978286,Saldo Bajo
7435,46.0,blue-collar,married,secondary,0,922,0,1,cellular,14,jul,151,2,-1,0,unknown,0,-0.18164401754043016,Saldo Medio Alto
7436,31.0,blue-collar,married,secondary,0,1779,1,0,unknown,5,jun,85,2,-1,0,unknown,0,0.07632838363548394,Saldo Alto
7437,34.0,technician,divorced,secondary,0,8,1,0,cellular,6,may,569,2,-1,0,unknown,0,-0.4567744430652674,Saldo Bajo
7438,46.0,blue-collar,married,primary,0,-271,1,0,cellular,25,jul,65,2,-1,0,unknown,0,-0.5407584569836805,Saldo Bajo
7439,45.0,admin.,married,secondary,0,0,0,0,cellular,19,aug,145,10,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7440,30.0,management,married,tertiary,0,14,0,0,cellular,24,jul,90,2,-1,0,unknown,0,-0.45496833523906494,Saldo Bajo
7441,38.0,admin.,married,secondary,0,215,1,1,unknown,6,jun,173,2,-1,0,unknown,0,-0.39446372306128347,Saldo Medio
7442,31.0,student,single,tertiary,0,307,0,0,cellular,20,nov,597,2,-1,0,unknown,0,-0.3667700697261795,Saldo Medio
7443,30.0,entrepreneur,single,secondary,0,265,1,1,unknown,3,jun,67,10,-1,0,unknown,0,-0.3794128245095965,Saldo Medio
7444,43.0,admin.,married,secondary,0,323,1,1,cellular,12,may,43,3,369,2,failure,0,-0.3619537821896397,Saldo Medio
7445,26.0,management,single,tertiary,0,800,1,0,cellular,30,jan,405,2,-1,0,unknown,0,-0.2183682100065463,Saldo Medio Alto
7446,32.0,technician,single,tertiary,0,392,1,0,cellular,21,nov,148,2,-1,0,unknown,0,-0.3411835421883117,Saldo Medio
7447,33.0,services,single,secondary,0,406,1,0,cellular,5,feb,61,1,275,1,failure,0,-0.33696929059383934,Saldo Medio
7448,40.0,blue-collar,married,primary,0,104,1,0,unknown,26,may,470,2,-1,0,unknown,0,-0.42787671784602843,Saldo Bajo
7449,47.0,housemaid,divorced,secondary,0,1453,0,0,unknown,12,jun,303,1,-1,0,unknown,0,-0.021803474921514892,Saldo Medio Alto
7450,34.0,blue-collar,single,tertiary,0,1168,0,0,cellular,6,feb,163,2,-1,0,unknown,0,-0.10759359666613043,Saldo Medio Alto
7451,39.0,blue-collar,married,primary,0,766,1,0,unknown,3,jun,350,3,-1,0,unknown,0,-0.2286028210216934,Saldo Medio Alto
7452,49.0,blue-collar,married,tertiary,0,1784,0,0,unknown,12,jun,753,1,-1,0,unknown,0,0.07783347349065263,Saldo Alto
7453,41.0,blue-collar,divorced,secondary,0,3,1,0,cellular,31,jul,228,4,-1,0,unknown,0,-0.45827953292043605,Saldo Bajo
7454,45.0,technician,married,secondary,0,1412,1,0,cellular,11,may,764,4,-1,0,unknown,0,-0.03414521173389818,Saldo Medio Alto
7455,45.0,technician,married,secondary,0,-312,1,0,cellular,16,jul,268,1,-1,0,unknown,0,-0.5531001937960638,Saldo Bajo
7456,54.0,housemaid,married,primary,0,167,1,0,cellular,22,jul,106,2,-1,0,unknown,0,-0.40891258567090294,Saldo Medio
7457,34.0,services,single,secondary,0,1239,1,0,unknown,23,may,164,1,-1,0,unknown,0,-0.08622132072273499,Saldo Medio Alto
7458,44.0,blue-collar,married,secondary,0,776,1,0,unknown,29,may,306,1,-1,0,unknown,0,-0.22559264131135603,Saldo Medio Alto
7459,56.0,admin.,single,secondary,0,-13,0,0,unknown,16,jun,52,3,-1,0,unknown,0,-0.4630958204569759,Saldo Bajo
7460,60.0,admin.,divorced,secondary,0,4519,0,0,cellular,2,feb,152,1,-1,0,unknown,0,0.9011176242679281,Saldo Muy Alto
7461,56.0,retired,married,tertiary,0,5769,0,0,unknown,20,jun,15,3,-1,0,unknown,0,1.2773900880601015,Saldo Muy Alto
7462,60.0,retired,married,primary,0,414,0,0,unknown,8,may,395,1,-1,0,unknown,0,-0.3345611468255694,Saldo Medio
7463,57.0,entrepreneur,married,tertiary,0,958,0,0,unknown,6,jun,250,2,-1,0,unknown,0,-0.17080737058321557,Saldo Medio Alto
7464,29.0,blue-collar,single,secondary,0,922,1,0,cellular,18,may,72,1,-1,0,unknown,0,-0.18164401754043016,Saldo Medio Alto
7465,39.0,management,married,secondary,0,1585,1,0,cellular,30,jan,82,2,-1,0,unknown,0,0.01793089725493862,Saldo Medio Alto
7466,33.0,blue-collar,single,primary,0,910,1,0,cellular,20,apr,42,1,-1,0,unknown,0,-0.18525623319283502,Saldo Medio Alto
7467,61.0,retired,married,primary,0,3738,0,0,telephone,6,feb,188,1,-1,0,unknown,0,0.6660225888905781,Saldo Alto
7468,58.0,management,single,tertiary,0,1387,1,0,telephone,3,feb,140,6,6,6,other,0,-0.04167066100974165,Saldo Medio Alto
7469,27.0,blue-collar,single,secondary,1,-3,1,0,unknown,19,may,265,5,-1,0,unknown,0,-0.4600856407466385,Saldo Bajo
7470,37.0,services,married,secondary,0,144,1,0,cellular,20,apr,724,2,-1,0,unknown,0,-0.4158359990046789,Saldo Medio
7471,34.0,technician,single,secondary,1,103,1,1,cellular,24,jul,147,1,-1,0,unknown,0,-0.4281777358170622,Saldo Bajo
7472,35.0,admin.,married,secondary,0,0,1,0,cellular,20,apr,18,5,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7473,35.0,management,married,tertiary,0,-547,1,0,cellular,14,aug,101,2,-1,0,unknown,0,-0.6238394169889925,Saldo Bajo
7474,49.0,management,divorced,tertiary,0,9326,1,0,unknown,3,jun,166,1,-1,0,unknown,0,2.34811101102711,Saldo Muy Alto
7475,34.0,services,divorced,secondary,0,1281,0,0,cellular,5,feb,237,1,-1,0,unknown,0,-0.07357856593931796,Saldo Medio Alto
7476,34.0,blue-collar,married,primary,0,267,1,0,unknown,7,may,362,1,-1,0,unknown,0,-0.37881078856752903,Saldo Medio
7477,48.0,management,married,tertiary,1,0,0,1,cellular,9,feb,18,8,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7478,55.0,admin.,married,secondary,0,512,0,0,cellular,18,aug,115,4,-1,0,unknown,0,-0.30506138566426305,Saldo Medio
7479,47.0,admin.,single,secondary,0,3531,1,0,cellular,7,jul,49,6,-1,0,unknown,0,0.6037118688865942,Saldo Alto
7480,52.0,management,married,tertiary,0,4358,0,0,telephone,31,jul,30,7,-1,0,unknown,0,0.8526537309314961,Saldo Muy Alto
7481,30.0,management,single,tertiary,0,222,1,0,cellular,12,aug,112,4,-1,0,unknown,0,-0.3923565972640473,Saldo Medio
7482,54.0,retired,divorced,primary,0,22,0,0,unknown,20,jun,23,4,-1,0,unknown,0,-0.452560191470795,Saldo Bajo
7483,40.0,management,divorced,tertiary,0,37,1,0,unknown,16,may,412,1,-1,0,unknown,0,-0.44804492190528894,Saldo Bajo
7484,43.0,technician,married,tertiary,0,591,1,0,cellular,8,aug,889,2,-1,0,unknown,0,-0.2812809659525977,Saldo Medio Alto
7485,53.0,management,married,tertiary,0,12,0,0,cellular,27,aug,345,10,-1,0,unknown,0,-0.4555703711811324,Saldo Bajo
7486,25.0,admin.,single,secondary,0,131,1,1,unknown,9,may,237,1,-1,0,unknown,0,-0.41974923262811753,Saldo Medio
7487,51.0,admin.,divorced,secondary,0,228,1,0,unknown,6,may,136,1,-1,0,unknown,0,-0.39055048943784487,Saldo Medio
7488,45.0,blue-collar,married,primary,0,1794,1,0,unknown,14,may,174,2,-1,0,unknown,0,0.08084365320099002,Saldo Alto
7489,42.0,management,married,secondary,1,-34,0,0,cellular,5,feb,176,1,-1,0,unknown,0,-0.4694171978486844,Saldo Bajo
7490,35.0,technician,married,tertiary,0,416,0,0,cellular,11,aug,591,4,-1,0,unknown,0,-0.333959110883502,Saldo Medio
7491,37.0,management,divorced,tertiary,0,1170,1,1,cellular,18,may,106,1,-1,0,unknown,0,-0.10699156072406296,Saldo Medio Alto
7492,43.0,blue-collar,married,primary,0,0,1,0,unknown,12,may,3,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7493,42.0,services,divorced,secondary,0,466,0,0,cellular,28,jan,48,1,-1,0,unknown,0,-0.31890821233181504,Saldo Medio
7494,58.0,technician,married,secondary,0,1463,1,0,cellular,12,aug,110,3,-1,0,unknown,0,-0.018793295211177504,Saldo Medio Alto
7495,43.0,technician,divorced,secondary,0,6835,0,0,cellular,19,nov,187,1,152,2,failure,0,1.598275245182067,Saldo Muy Alto
7496,29.0,technician,single,secondary,1,-397,1,0,unknown,28,may,114,1,-1,0,unknown,0,-0.5786867213339316,Saldo Bajo
7497,39.0,blue-collar,married,secondary,0,5222,1,0,unknown,28,may,102,1,-1,0,unknown,0,1.1127332579046463,Saldo Muy Alto
7498,59.0,retired,married,primary,0,0,1,0,cellular,28,jul,20,4,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7499,36.0,services,married,secondary,0,526,1,0,cellular,17,apr,333,2,324,1,other,0,-0.3008471340697907,Saldo Medio
7500,44.0,management,divorced,tertiary,0,2422,1,0,cellular,16,apr,399,2,269,2,failure,0,0.26988293901017796,Saldo Alto
7501,34.0,admin.,married,secondary,0,430,1,0,cellular,21,jul,82,4,-1,0,unknown,0,-0.32974485928902963,Saldo Medio
7502,49.0,management,married,tertiary,0,20,1,0,cellular,4,feb,117,1,-1,0,unknown,0,-0.4531622274128625,Saldo Bajo
7503,26.0,technician,single,secondary,0,-211,1,0,unknown,23,may,164,3,-1,0,unknown,0,-0.5226973787216561,Saldo Bajo
7504,51.0,housemaid,married,primary,0,1337,0,0,telephone,30,jul,74,6,-1,0,unknown,0,-0.05672155956142859,Saldo Medio Alto
7505,37.0,entrepreneur,married,tertiary,0,4798,1,0,unknown,20,may,156,2,-1,0,unknown,0,0.9851016381863411,Saldo Muy Alto
7506,33.0,admin.,married,secondary,0,1077,1,0,cellular,18,may,432,3,374,3,other,0,-0.13498623203020066,Saldo Medio Alto
7507,36.0,services,single,secondary,0,9713,1,0,unknown,27,may,72,3,-1,0,unknown,0,2.464604965817167,Saldo Muy Alto
7508,34.0,technician,married,tertiary,0,5547,1,0,cellular,19,aug,73,6,-1,0,unknown,0,1.2105640984906114,Saldo Muy Alto
7509,45.0,blue-collar,married,primary,0,2433,0,0,cellular,6,aug,133,2,-1,0,unknown,0,0.27319413669154907,Saldo Alto
7510,38.0,services,married,secondary,0,105,0,0,cellular,30,jul,244,2,-1,0,unknown,0,-0.4275756998749947,Saldo Bajo
7511,40.0,technician,divorced,secondary,0,275,0,0,cellular,13,aug,409,4,-1,0,unknown,0,-0.3764026447992591,Saldo Medio
7512,54.0,management,married,primary,0,366,1,0,unknown,15,may,589,1,-1,0,unknown,0,-0.3490100094351889,Saldo Medio
7513,34.0,services,married,secondary,0,-315,1,0,unknown,8,may,56,2,-1,0,unknown,0,-0.554003247709165,Saldo Bajo
7514,51.0,management,single,tertiary,1,-55,1,0,cellular,11,may,281,2,266,6,failure,0,-0.4757385752403929,Saldo Bajo
7515,46.0,technician,married,secondary,0,0,0,0,cellular,28,aug,63,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7516,52.0,services,married,secondary,0,2993,0,0,cellular,11,mar,96,6,-1,0,unknown,0,0.4417642004704428,Saldo Alto
7517,38.0,services,single,primary,0,3715,1,0,telephone,13,may,41,2,327,17,failure,0,0.6590991755568021,Saldo Alto
7518,26.0,management,single,tertiary,0,-8,0,0,cellular,13,aug,402,2,-1,0,unknown,0,-0.4615907306018072,Saldo Bajo
7519,39.0,admin.,married,secondary,0,1577,1,0,unknown,4,jun,282,15,-1,0,unknown,0,0.01552275348666871,Saldo Medio Alto
7520,54.0,management,married,tertiary,0,588,0,0,cellular,13,aug,327,1,-1,0,unknown,0,-0.2821840198656989,Saldo Medio Alto
7521,44.0,self-employed,married,primary,0,0,0,0,cellular,20,nov,843,3,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7522,52.0,management,divorced,secondary,0,944,0,1,unknown,9,jun,119,1,-1,0,unknown,0,-0.1750216221776879,Saldo Medio Alto
7523,43.0,unemployed,married,primary,0,9,1,1,cellular,6,may,472,1,-1,0,unknown,0,-0.45647342509423366,Saldo Bajo
7524,45.0,technician,married,secondary,0,144,1,1,cellular,14,jul,154,4,-1,0,unknown,0,-0.4158359990046789,Saldo Medio
7525,38.0,services,single,tertiary,0,1222,1,0,unknown,5,jun,237,2,-1,0,unknown,0,-0.09133862623030854,Saldo Medio Alto
7526,59.0,technician,married,secondary,0,0,0,0,cellular,29,aug,62,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7527,40.0,blue-collar,married,secondary,0,668,1,0,cellular,17,apr,156,2,318,1,other,0,-0.2581025821829998,Saldo Medio Alto
7528,34.0,blue-collar,married,unknown,0,568,1,0,cellular,25,jul,256,1,-1,0,unknown,0,-0.28820437928637366,Saldo Medio Alto
7529,41.0,technician,married,secondary,0,0,0,0,cellular,29,aug,141,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7530,36.0,management,married,tertiary,0,-861,1,1,cellular,28,jul,53,2,-1,0,unknown,0,-0.7183590598935864,Saldo Bajo
7531,40.0,admin.,single,secondary,0,877,1,0,cellular,21,nov,12,3,177,6,failure,0,-0.19518982623694842,Saldo Medio Alto
7532,39.0,student,single,tertiary,0,1107,1,0,telephone,20,apr,407,4,-1,0,unknown,0,-0.1259556928991885,Saldo Medio Alto
7533,34.0,management,single,tertiary,0,757,0,0,cellular,18,aug,37,4,-1,0,unknown,0,-0.23131198276099707,Saldo Medio Alto
7534,31.0,management,single,tertiary,0,30,0,0,cellular,8,aug,161,2,-1,0,unknown,0,-0.45015204770252515,Saldo Bajo
7535,32.0,technician,single,secondary,0,287,1,0,unknown,21,may,59,8,-1,0,unknown,0,-0.3727904291468543,Saldo Medio
7536,53.0,blue-collar,married,secondary,0,3079,0,0,cellular,5,apr,759,1,-1,0,unknown,0,0.4676517459793443,Saldo Alto
7537,28.0,management,single,tertiary,0,3238,1,0,unknown,19,may,7,1,-1,0,unknown,0,0.5155136033737088,Saldo Alto
7538,38.0,blue-collar,single,secondary,0,1012,1,1,telephone,17,nov,69,1,-1,0,unknown,0,-0.1545524001473937,Saldo Medio Alto
7539,50.0,blue-collar,divorced,secondary,0,203,1,0,telephone,19,nov,265,1,127,4,other,0,-0.39807593871368835,Saldo Medio
7540,36.0,housemaid,married,secondary,0,2880,0,0,unknown,12,jun,283,1,-1,0,unknown,0,0.4077491697436303,Saldo Alto
7541,23.0,student,single,secondary,0,486,0,0,cellular,3,mar,87,1,-1,0,unknown,0,-0.31288785291114024,Saldo Medio
7542,51.0,management,married,unknown,0,1708,0,0,telephone,29,jan,92,3,-1,0,unknown,0,0.05495610769208849,Saldo Alto
7543,51.0,management,married,tertiary,0,10635,1,0,unknown,5,may,336,1,-1,0,unknown,0,2.7421435351102743,Saldo Muy Alto
7544,35.0,services,married,secondary,0,1728,1,0,cellular,17,apr,865,1,-1,0,unknown,0,0.060976467112763263,Saldo Alto
7545,32.0,self-employed,married,secondary,0,67,0,0,cellular,5,aug,153,1,-1,0,unknown,0,-0.4390143827742768,Saldo Bajo
7546,60.0,housemaid,divorced,secondary,0,387,1,0,unknown,4,jun,235,1,-1,0,unknown,0,-0.3426886320434804,Saldo Medio
7547,34.0,management,married,secondary,0,56,1,0,cellular,20,nov,311,3,183,1,failure,0,-0.4423255804556479,Saldo Bajo
7548,58.0,unemployed,married,secondary,0,18,0,0,cellular,31,jul,70,1,-1,0,unknown,0,-0.45376426335493,Saldo Bajo
7549,58.0,management,married,tertiary,0,0,0,0,unknown,20,jun,22,4,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7550,34.0,technician,single,secondary,0,174,0,0,telephone,11,may,259,4,-1,0,unknown,0,-0.40680545987366673,Saldo Medio
7551,38.0,management,divorced,tertiary,0,162,0,0,cellular,25,aug,323,4,-1,0,unknown,0,-0.4104176755260716,Saldo Medio
7552,34.0,services,married,secondary,0,-16,1,1,unknown,5,may,78,1,-1,0,unknown,0,-0.4639988743700771,Saldo Bajo
7553,31.0,admin.,married,secondary,0,113,1,0,cellular,18,nov,474,3,-1,0,unknown,0,-0.4251675561067248,Saldo Bajo
7554,46.0,unemployed,married,secondary,0,2940,1,0,unknown,29,may,195,2,-1,0,unknown,0,0.42581024800565465,Saldo Alto
7555,36.0,admin.,married,secondary,0,1954,1,1,cellular,20,nov,158,2,174,3,failure,0,0.12900652856638822,Saldo Alto
7556,35.0,admin.,single,secondary,0,182,1,0,unknown,3,jun,117,1,-1,0,unknown,0,-0.4043973161053968,Saldo Medio
7557,42.0,services,single,secondary,0,247,1,0,cellular,31,jul,114,2,-1,0,unknown,0,-0.38483114798820384,Saldo Medio
7558,28.0,technician,married,primary,0,-58,1,0,unknown,8,may,74,1,-1,0,unknown,0,-0.4766416291534941,Saldo Bajo
7559,39.0,technician,single,secondary,0,1685,1,0,cellular,8,may,319,1,368,1,failure,0,0.0480326943583125,Saldo Medio Alto
7560,39.0,services,single,tertiary,0,410,0,0,unknown,19,jun,266,4,-1,0,unknown,0,-0.3357652187097044,Saldo Medio
7561,39.0,admin.,married,secondary,0,-367,1,0,cellular,16,apr,667,2,-1,0,unknown,0,-0.5696561822029194,Saldo Bajo
7562,43.0,technician,divorced,secondary,0,6835,0,0,unknown,20,jun,262,2,-1,0,unknown,0,1.598275245182067,Saldo Muy Alto
7563,69.0,retired,married,primary,0,2398,0,0,cellular,12,apr,161,1,186,1,failure,0,0.2626585077053682,Saldo Alto
7564,43.0,blue-collar,married,secondary,0,-312,1,0,unknown,20,jun,26,11,-1,0,unknown,0,-0.5531001937960638,Saldo Bajo
7565,36.0,blue-collar,married,primary,0,2079,1,1,unknown,19,may,403,2,-1,0,unknown,0,0.16663377494560555,Saldo Alto
7566,38.0,technician,married,unknown,0,573,1,0,unknown,6,may,87,1,-1,0,unknown,0,-0.286699289431205,Saldo Medio Alto
7567,38.0,management,single,secondary,0,399,1,0,cellular,11,aug,367,4,-1,0,unknown,0,-0.33907641639107555,Saldo Medio
7568,37.0,management,married,tertiary,0,57,0,0,cellular,30,apr,96,2,84,1,success,0,-0.4420245624846142,Saldo Bajo
7569,37.0,admin.,married,secondary,0,641,1,0,unknown,5,jun,42,1,-1,0,unknown,0,-0.26623006740091076,Saldo Medio Alto
7570,31.0,management,married,tertiary,0,1575,0,0,cellular,12,aug,178,4,-1,0,unknown,0,0.014920717544601234,Saldo Medio Alto
7571,31.0,services,single,secondary,0,-475,1,0,telephone,12,may,232,3,-1,0,unknown,0,-0.6021661230745632,Saldo Bajo
7572,32.0,management,married,tertiary,0,128,1,0,cellular,28,jul,320,3,-1,0,unknown,0,-0.4206522865412187,Saldo Medio
7573,42.0,technician,divorced,secondary,0,305,1,0,cellular,28,aug,82,4,-1,0,unknown,0,-0.36737210566824696,Saldo Medio
7574,46.0,self-employed,married,tertiary,0,-80,1,0,unknown,12,may,112,2,-1,0,unknown,0,-0.4832640245162364,Saldo Bajo
7575,35.0,technician,married,secondary,0,198,0,0,cellular,27,aug,282,13,-1,0,unknown,0,-0.399581028568857,Saldo Medio
7576,31.0,management,married,tertiary,0,1170,0,0,cellular,20,aug,200,4,-1,0,unknown,0,-0.10699156072406296,Saldo Medio Alto
7577,60.0,admin.,divorced,secondary,0,683,0,0,cellular,8,nov,507,1,-1,0,unknown,0,-0.25358731261749373,Saldo Medio Alto
7578,55.0,retired,married,secondary,0,2312,0,0,unknown,12,jun,60,1,-1,0,unknown,0,0.23677096219646668,Saldo Alto
7579,45.0,blue-collar,married,secondary,0,28,0,1,cellular,4,feb,215,1,222,1,other,0,-0.45075408364459263,Saldo Bajo
7580,33.0,admin.,single,secondary,0,-15,0,0,telephone,12,may,326,3,350,2,failure,0,-0.4636978563990434,Saldo Bajo
7581,48.0,admin.,married,secondary,0,476,0,0,unknown,5,jun,489,3,-1,0,unknown,0,-0.31589803262147764,Saldo Medio
7582,36.0,blue-collar,divorced,primary,0,0,0,0,cellular,14,may,543,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
7583,37.0,services,married,secondary,0,217,1,0,cellular,11,may,152,1,-1,0,unknown,0,-0.393861687119216,Saldo Medio
7584,37.0,technician,married,secondary,0,157,1,0,unknown,7,may,238,2,-1,0,unknown,0,-0.4119227653812403,Saldo Medio
7585,54.0,technician,divorced,secondary,0,83,1,0,unknown,6,may,190,3,-1,0,unknown,0,-0.43419809523773695,Saldo Bajo
7586,40.0,technician,divorced,tertiary,0,1871,1,0,cellular,17,nov,64,1,-1,0,unknown,0,0.1040220369705879,Saldo Alto
7587,44.0,technician,married,secondary,0,11016,0,0,unknown,9,jun,252,3,-1,0,unknown,0,2.856831382074129,Saldo Muy Alto
7588,46.0,technician,married,secondary,0,4023,1,0,cellular,7,aug,131,2,-1,0,unknown,0,0.7518127106351936,Saldo Alto
7589,37.0,management,married,tertiary,0,-57,1,0,cellular,31,jul,37,20,-1,0,unknown,0,-0.4763406111824604,Saldo Bajo
7590,57.0,retired,married,secondary,0,91,0,1,unknown,3,jul,256,3,-1,0,unknown,0,-0.4317899514694671,Saldo Bajo
7591,43.0,admin.,married,secondary,0,506,0,0,unknown,20,jun,398,1,-1,0,unknown,0,-0.3068674934904655,Saldo Medio
7592,33.0,technician,single,secondary,0,161,0,0,cellular,25,aug,66,9,-1,0,unknown,0,-0.4107186934971053,Saldo Medio
7593,38.0,management,single,tertiary,0,633,0,0,cellular,9,jul,171,3,-1,0,unknown,0,-0.2686382111691807,Saldo Medio Alto
7594,31.0,management,single,tertiary,0,41,1,0,cellular,18,aug,392,2,-1,0,unknown,0,-0.446840850021154,Saldo Bajo
7595,44.0,technician,married,unknown,1,-375,1,1,telephone,6,may,149,4,-1,0,unknown,0,-0.5720643259711893,Saldo Bajo
7596,28.0,blue-collar,single,secondary,0,-284,1,0,unknown,12,may,162,1,-1,0,unknown,0,-0.5446716906071191,Saldo Bajo
