id,age,job,marital,education,is_in_default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_normalizado,estado_balance
13018,45.0,management,married,unknown,0.0,9051,1,0,unknown,19,may,124,63,-1,0,unknown,0,2.2899772549280493,Saldo Muy Alto
13019,58.0,housemaid,married,tertiary,0.0,497,0,0,unknown,11,jun,138,5,-1,0,unknown,0,-0.30961611820426693,Saldo Medio
13020,23.0,services,single,secondary,0.0,665,1,0,unknown,28,may,1183,1,-1,0,unknown,1,-0.2585602745420938,Saldo Medio Alto
13021,39.0,services,single,secondary,0.0,7066,1,0,cellular,15,may,667,3,357,3,other,1,1.6867281497529678,Saldo Muy Alto
13022,28.0,management,single,tertiary,0.0,320,1,0,cellular,30,apr,239,1,-1,0,unknown,0,-0.36340709634834223,Saldo Medio
13023,45.0,self-employed,married,tertiary,0.0,-497,1,1,cellular,20,nov,260,1,-1,0,unknown,0,-0.6116965265387915,Saldo Bajo
13024,39.0,admin.,divorced,secondary,0.0,765,0,0,unknown,9,jun,155,3,-1,0,unknown,0,-0.22816989140984786,Saldo Medio Alto
13025,52.0,admin.,single,unknown,0.0,2227,0,0,cellular,24,feb,242,2,-1,0,unknown,1,0.21613750998358758,Saldo Alto
13026,61.0,management,married,tertiary,0.0,477,1,0,cellular,29,oct,377,1,520,1,other,1,-0.31569419483071615,Saldo Medio
13027,45.0,blue-collar,married,secondary,0.0,10252,0,0,cellular,4,may,675,2,-1,0,unknown,1,2.654965756346323,Saldo Muy Alto
13028,31.0,management,married,tertiary,0.0,0,1,0,cellular,4,may,108,2,167,1,failure,0,-0.4606563223715292,Saldo Bajo
13029,44.0,admin.,married,secondary,0.0,205,0,0,cellular,3,nov,289,1,-1,0,unknown,1,-0.39835603695042504,Saldo Medio
13030,36.0,services,single,secondary,0.0,99,0,0,unknown,17,jun,256,9,-1,0,unknown,0,-0.4305698430706057,Saldo Bajo
13031,37.0,services,married,secondary,0.0,144,1,0,cellular,20,apr,724,2,-1,0,unknown,0,-0.4168941706610951,Saldo Medio
13032,33.0,technician,married,secondary,0.0,8,0,0,cellular,29,aug,462,2,-1,0,unknown,0,-0.4582250917209495,Saldo Bajo
13033,28.0,blue-collar,married,primary,0.0,254,1,0,cellular,20,apr,149,2,-1,0,unknown,0,-0.3834647492156245,Saldo Medio
13034,55.0,services,divorced,secondary,0.0,2166,1,0,unknown,28,may,23,17,-1,0,unknown,0,0.19759937627291757,Saldo Alto
13035,35.0,technician,single,tertiary,0.0,2453,1,0,cellular,13,aug,119,2,-1,0,unknown,0,0.2848197758624634,Saldo Alto
13036,31.0,technician,married,secondary,1.0,-463,1,0,unknown,28,may,210,1,-1,0,unknown,0,-0.6013637962738279,Saldo Bajo
13037,40.0,management,married,tertiary,0.0,10786,0,0,unknown,20,jun,111,3,-1,0,unknown,0,2.817250402272516,Saldo Muy Alto
13038,37.0,management,married,tertiary,0.0,2672,1,0,cellular,11,aug,549,1,-1,0,unknown,0,0.35137471492208194,Saldo Alto
13039,40.0,management,single,secondary,0.0,10378,1,0,cellular,17,nov,523,3,-1,0,unknown,0,2.693257639092953,Saldo Muy Alto
13040,67.0,retired,divorced,secondary,0.0,704,0,0,cellular,8,feb,186,2,97,1,success,1,-0.24670802512051787,Saldo Medio Alto
13041,40.0,management,single,tertiary,0.0,0,0,0,cellular,26,aug,58,7,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13042,39.0,blue-collar,divorced,primary,0.0,3,0,1,unknown,1,jul,625,1,-1,0,unknown,0,-0.4597446108775618,Saldo Bajo
13043,58.0,unemployed,single,tertiary,0.0,2094,0,0,cellular,1,jun,161,2,-1,0,unknown,0,0.1757183004177005,Saldo Alto
13044,56.0,services,divorced,secondary,0.0,450,0,0,unknown,9,jun,47,1,-1,0,unknown,0,-0.3238995982764225,Saldo Medio
13045,45.0,management,divorced,tertiary,0.0,6269,1,0,cellular,29,jul,20,2,-1,0,unknown,0,1.4445167961889678,Saldo Muy Alto
13046,76.0,retired,divorced,primary,0.0,2693,0,0,cellular,21,oct,107,2,-1,0,unknown,1,0.3577566953798536,Saldo Alto
13047,46.0,blue-collar,married,primary,0.0,1085,1,1,cellular,15,may,523,2,353,58,other,1,-0.1309206653866609,Saldo Medio Alto
13048,52.0,technician,divorced,secondary,0.0,204,0,0,cellular,7,aug,134,2,-1,0,unknown,0,-0.3986599407817475,Saldo Medio
13049,79.0,retired,divorced,primary,0.0,79,0,0,cellular,9,oct,1106,2,-1,0,unknown,1,-0.4366479196970549,Saldo Bajo
13050,38.0,blue-collar,divorced,primary,0.0,0,1,0,cellular,13,may,531,2,-1,0,unknown,1,-0.4606563223715292,Saldo Bajo
13051,34.0,housemaid,single,primary,0.0,443,0,0,cellular,30,jan,10,1,2,1,other,0,-0.3260269250956797,Saldo Medio
13052,41.0,blue-collar,married,secondary,0.0,449,1,1,cellular,12,may,313,2,-1,0,unknown,0,-0.32420350210774496,Saldo Medio
13053,35.0,management,married,tertiary,0.0,0,1,0,cellular,11,nov,229,2,96,3,success,1,-0.4606563223715292,Saldo Bajo
13054,52.0,unemployed,married,secondary,0.0,94,0,0,cellular,10,feb,153,1,92,13,success,1,-0.432089362227218,Saldo Bajo
13055,56.0,unemployed,divorced,primary,0.0,1770,0,0,cellular,5,feb,916,3,-1,0,unknown,0,0.0772534590692237,Saldo Alto
13056,43.0,management,divorced,tertiary,0.0,-410,0,1,cellular,9,jul,189,1,-1,0,unknown,0,-0.5852568932137375,Saldo Bajo
13057,35.0,technician,married,secondary,0.0,128,0,1,cellular,29,jan,456,1,205,2,other,0,-0.4217566319622544,Saldo Medio
13058,48.0,blue-collar,divorced,primary,0.0,0,0,0,unknown,6,jun,248,2,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13059,53.0,blue-collar,married,secondary,0.0,-8,0,0,cellular,5,aug,794,1,-1,0,unknown,1,-0.46308755302210886,Saldo Bajo
13060,44.0,blue-collar,single,primary,0.0,36,1,0,cellular,15,may,551,1,371,2,failure,1,-0.44971578444392063,Saldo Bajo
13061,25.0,management,single,tertiary,0.0,2399,1,0,unknown,3,jun,193,2,-1,0,unknown,0,0.2684089689710506,Saldo Alto
13062,47.0,blue-collar,married,secondary,0.0,1230,1,0,telephone,12,nov,378,1,-1,0,unknown,1,-0.0868546098449043,Saldo Medio Alto
13063,21.0,services,single,secondary,0.0,361,0,0,telephone,5,jun,329,1,95,1,other,0,-0.3509470392641214,Saldo Medio
13064,37.0,unemployed,divorced,tertiary,0.0,1085,0,0,cellular,25,aug,146,4,-1,0,unknown,0,-0.1309206653866609,Saldo Medio Alto
13065,34.0,management,single,tertiary,0.0,431,0,0,cellular,16,jul,401,1,-1,0,unknown,0,-0.32967377107154927,Saldo Medio
13066,29.0,student,single,secondary,0.0,1779,0,0,cellular,4,jun,400,1,-1,0,unknown,1,0.07998859355112584,Saldo Alto
13067,49.0,technician,married,secondary,0.0,808,1,0,cellular,28,jan,1232,1,-1,0,unknown,1,-0.21510202666298212,Saldo Medio Alto
13068,49.0,technician,married,tertiary,0.0,1071,0,0,cellular,17,jun,169,1,-1,0,unknown,1,-0.13517531902517532,Saldo Medio Alto
13069,45.0,admin.,married,secondary,1.0,-106,1,1,cellular,7,may,553,3,288,1,other,1,-0.49287012849170986,Saldo Bajo
13070,27.0,student,single,unknown,0.0,468,0,0,cellular,4,feb,270,2,-1,0,unknown,0,-0.31842932931261825,Saldo Medio
13071,36.0,admin.,single,secondary,0.0,449,1,0,unknown,20,jun,136,3,-1,0,unknown,0,-0.32420350210774496,Saldo Medio
13072,31.0,blue-collar,single,unknown,0.0,6281,0,0,cellular,22,oct,257,1,128,3,other,1,1.4481636421648372,Saldo Muy Alto
13073,30.0,blue-collar,single,secondary,0.0,2145,1,0,cellular,18,may,727,2,-1,0,unknown,1,0.19121739581514594,Saldo Alto
13074,36.0,blue-collar,married,secondary,0.0,199,1,0,cellular,9,jul,183,1,-1,0,unknown,0,-0.4001794599383598,Saldo Medio
13075,41.0,technician,divorced,secondary,0.0,4047,1,0,cellular,18,feb,343,1,-1,0,unknown,1,0.7692424829904634,Saldo Muy Alto
13076,26.0,management,single,tertiary,0.0,-8,0,0,cellular,13,aug,402,2,-1,0,unknown,0,-0.46308755302210886,Saldo Bajo
13077,33.0,technician,single,tertiary,0.0,1636,1,0,cellular,27,feb,165,1,-1,0,unknown,1,0.03653034567201416,Saldo Medio Alto
13078,32.0,services,single,tertiary,0.0,0,0,0,cellular,28,aug,23,12,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13079,37.0,blue-collar,married,primary,0.0,2120,1,0,cellular,15,may,655,3,175,4,failure,1,0.18361980003208445,Saldo Alto
13080,54.0,retired,married,secondary,0.0,1371,0,0,telephone,25,jul,1492,2,-1,0,unknown,1,-0.04400416962843754,Saldo Medio Alto
13081,38.0,self-employed,single,tertiary,0.0,1612,1,0,cellular,8,may,423,1,-1,0,unknown,1,0.029236653720275136,Saldo Medio Alto
13082,36.0,blue-collar,married,primary,0.0,378,1,0,cellular,5,may,1240,1,-1,0,unknown,1,-0.3457806741316396,Saldo Medio
13083,60.0,blue-collar,married,secondary,0.0,0,0,1,unknown,5,jun,124,1,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13084,32.0,student,single,tertiary,0.0,64,0,0,cellular,30,jun,598,4,105,5,failure,1,-0.4412064771668918,Saldo Bajo
13085,38.0,admin.,married,secondary,0.0,1559,0,0,cellular,3,mar,136,2,280,1,failure,1,0.013129750660184797,Saldo Medio Alto
13086,33.0,admin.,single,tertiary,0.0,7608,0,0,cellular,30,mar,238,4,-1,0,unknown,1,1.8514440263297407,Saldo Muy Alto
13087,32.0,technician,single,tertiary,0.0,1246,1,0,cellular,30,apr,509,1,85,2,success,1,-0.08199214854374495,Saldo Medio Alto
13088,40.0,admin.,married,secondary,0.0,367,1,0,telephone,5,feb,89,1,274,1,failure,0,-0.34912361627618665,Saldo Medio
13089,45.0,blue-collar,married,primary,0.0,2388,0,0,cellular,11,aug,317,2,-1,0,unknown,0,0.26506602682650354,Saldo Alto
13090,45.0,unknown,married,tertiary,0.0,406,0,0,cellular,7,sep,314,1,-1,0,unknown,1,-0.33727136685461073,Saldo Medio
13091,48.0,management,married,tertiary,0.0,291,1,0,telephone,23,jul,350,2,-1,0,unknown,0,-0.37222030745669354,Saldo Medio
13092,50.0,blue-collar,married,primary,0.0,334,0,0,cellular,27,aug,79,3,-1,0,unknown,0,-0.35915244270982777,Saldo Medio
13093,44.0,admin.,divorced,secondary,0.0,21,1,0,cellular,13,apr,681,3,-1,0,unknown,0,-0.45427434191375754,Saldo Bajo
13094,83.0,retired,divorced,primary,0.0,1097,0,0,telephone,5,mar,181,1,-1,0,unknown,1,-0.12727381941079138,Saldo Medio Alto
13095,49.0,management,married,tertiary,0.0,3842,0,0,cellular,5,apr,163,1,186,3,failure,0,0.7069421975693593,Saldo Alto
13096,44.0,services,married,secondary,0.0,522,0,1,unknown,20,jun,911,1,-1,0,unknown,1,-0.30201852242120547,Saldo Medio
13097,44.0,management,married,tertiary,0.0,1058,0,0,cellular,11,mar,188,3,-1,0,unknown,1,-0.1391260688323673,Saldo Medio Alto
13098,36.0,admin.,married,secondary,0.0,0,0,1,cellular,29,jul,113,8,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13099,30.0,technician,married,tertiary,0.0,606,1,0,cellular,30,apr,551,1,-1,0,unknown,0,-0.2764906005901189,Saldo Medio Alto
13100,32.0,management,married,tertiary,0.0,9214,0,1,unknown,18,oct,71,1,-1,0,unknown,0,2.33951357943361,Saldo Muy Alto
13101,36.0,technician,single,secondary,0.0,664,0,0,cellular,22,aug,309,3,-1,0,unknown,0,-0.25886417837341624,Saldo Medio Alto
13102,48.0,management,married,tertiary,0.0,2266,0,0,cellular,18,nov,676,1,-1,0,unknown,1,0.2279897594051635,Saldo Alto
13103,28.0,technician,married,secondary,0.0,655,1,0,unknown,9,may,179,2,-1,0,unknown,0,-0.2615993128553184,Saldo Medio Alto
13104,29.0,technician,single,tertiary,0.0,542,1,0,unknown,9,may,338,3,-1,0,unknown,0,-0.29594044579475626,Saldo Medio
13105,37.0,services,single,secondary,0.0,1045,0,0,cellular,17,mar,406,2,41,1,failure,1,-0.14307681863955926,Saldo Medio Alto
13106,56.0,technician,divorced,secondary,0.0,1561,0,0,cellular,13,aug,75,1,-1,0,unknown,0,0.013737558322829715,Saldo Medio Alto
13107,28.0,student,single,tertiary,0.0,844,0,0,cellular,16,apr,551,2,-1,0,unknown,1,-0.20416148873537357,Saldo Medio Alto
13108,26.0,technician,single,tertiary,0.0,515,0,0,cellular,31,may,775,1,-1,0,unknown,1,-0.3041458492404627,Saldo Medio
13109,27.0,management,single,tertiary,0.0,3104,1,0,unknown,28,may,160,2,-1,0,unknown,0,0.4826611700533843,Saldo Alto
13110,30.0,blue-collar,single,secondary,0.0,573,1,0,unknown,12,may,116,2,-1,0,unknown,0,-0.28651942702376004,Saldo Medio Alto
13111,68.0,retired,married,tertiary,0.0,2812,0,0,cellular,3,aug,392,4,181,3,success,1,0.39392125130722627,Saldo Alto
13112,53.0,housemaid,married,secondary,0.0,1182,1,0,cellular,7,sep,82,1,293,1,failure,0,-0.10144199374838235,Saldo Medio Alto
13113,32.0,blue-collar,married,primary,0.0,-454,1,1,cellular,18,may,801,5,355,2,failure,1,-0.5986286617919256,Saldo Bajo
13114,38.0,technician,married,secondary,0.0,1478,0,0,cellular,12,aug,926,4,-1,0,unknown,1,-0.011486459676934404,Saldo Medio Alto
13115,34.0,technician,single,tertiary,0.0,925,1,0,cellular,13,apr,709,1,-1,0,unknown,1,-0.17954527839825438,Saldo Medio Alto
13116,52.0,management,married,tertiary,0.0,575,0,0,unknown,3,jun,315,1,-1,0,unknown,0,-0.2859116193611151,Saldo Medio Alto
13117,33.0,blue-collar,married,primary,0.0,1002,1,0,unknown,30,may,201,4,-1,0,unknown,0,-0.156144683386425,Saldo Medio Alto
13118,61.0,retired,married,secondary,0.0,2801,1,1,cellular,10,mar,239,1,-1,0,unknown,1,0.3905783091626792,Saldo Alto
13119,39.0,management,married,secondary,0.0,517,1,0,cellular,18,nov,387,3,196,2,failure,0,-0.3035380415778178,Saldo Medio
13120,53.0,technician,divorced,secondary,0.0,45,0,0,unknown,28,may,171,6,-1,0,unknown,0,-0.44698064996201853,Saldo Bajo
13121,49.0,technician,divorced,tertiary,0.0,1807,1,0,cellular,12,mar,229,1,-1,0,unknown,1,0.08849790082815469,Saldo Alto
13122,45.0,admin.,married,secondary,0.0,434,0,0,cellular,26,aug,76,4,-1,0,unknown,0,-0.32876205957758187,Saldo Medio
13123,23.0,student,single,tertiary,0.0,82,0,0,cellular,4,may,289,4,-1,0,unknown,0,-0.4357362082030875,Saldo Bajo
13124,40.0,technician,single,unknown,0.0,3652,1,0,unknown,14,may,1028,2,-1,0,unknown,1,0.6492004696180921,Saldo Alto
13125,34.0,management,married,tertiary,0.0,5,0,0,cellular,18,aug,370,2,-1,0,unknown,1,-0.4591368032149169,Saldo Bajo
13126,26.0,unemployed,single,tertiary,0.0,77,0,0,cellular,26,apr,175,1,-1,0,unknown,1,-0.4372557273596998,Saldo Bajo
13127,44.0,management,married,tertiary,0.0,2383,0,0,cellular,1,jul,571,2,-1,0,unknown,1,0.26354650766989124,Saldo Alto
13128,62.0,retired,married,secondary,0.0,3,0,0,cellular,4,aug,151,1,-1,0,unknown,0,-0.4597446108775618,Saldo Bajo
13129,53.0,housemaid,married,primary,0.0,104,0,1,unknown,5,jun,701,1,-1,0,unknown,1,-0.42905032391399345,Saldo Bajo
13130,43.0,management,divorced,tertiary,0.0,2367,0,0,cellular,1,jun,114,1,38,2,other,1,0.2586840463687319,Saldo Alto
13131,41.0,technician,married,tertiary,0.0,13,0,0,unknown,5,jun,189,2,-1,0,unknown,0,-0.4567055725643372,Saldo Bajo
13132,37.0,entrepreneur,married,tertiary,0.0,310,0,0,cellular,1,sep,76,1,-1,0,unknown,0,-0.36644613466156684,Saldo Medio
13133,27.0,services,married,secondary,0.0,54,1,0,cellular,18,may,97,1,370,1,failure,0,-0.44424551548011637,Saldo Bajo
13134,47.0,management,married,tertiary,0.0,2351,0,0,cellular,2,jun,163,2,84,1,success,1,0.2538215850675725,Saldo Alto
13135,42.0,technician,single,tertiary,0.0,2625,0,0,cellular,29,jul,2516,2,-1,0,unknown,1,0.33709123484992637,Saldo Alto
13136,31.0,management,single,tertiary,0.0,1675,0,0,cellular,2,sep,114,2,363,1,failure,0,0.048382595093590074,Saldo Medio Alto
13137,33.0,management,married,tertiary,0.0,1808,1,0,unknown,4,jun,99,4,-1,0,unknown,0,0.08880180465947715,Saldo Alto
13138,38.0,blue-collar,married,secondary,0.0,67,0,0,cellular,28,jan,74,1,239,2,failure,0,-0.4402947656729244,Saldo Bajo
13139,32.0,technician,single,secondary,0.0,696,0,1,cellular,13,aug,101,4,105,4,failure,0,-0.24913925577109755,Saldo Medio Alto
13140,39.0,blue-collar,married,secondary,0.0,62,1,0,cellular,7,may,877,3,-1,0,unknown,1,-0.4418142848295367,Saldo Bajo
13141,37.0,blue-collar,married,secondary,0.0,740,1,0,cellular,7,may,434,3,342,2,failure,0,-0.23576748719290933,Saldo Medio Alto
13142,44.0,admin.,divorced,secondary,0.0,777,1,0,cellular,18,may,517,3,350,2,failure,0,-0.22452304543397836,Saldo Medio Alto
13143,29.0,technician,single,secondary,0.0,1395,1,0,unknown,26,may,61,1,-1,0,unknown,0,-0.03671047767669852,Saldo Medio Alto
13144,39.0,management,single,tertiary,0.0,0,1,0,cellular,22,may,271,1,93,3,success,1,-0.4606563223715292,Saldo Bajo
13145,27.0,management,single,secondary,0.0,145,1,0,cellular,5,may,121,4,89,3,failure,0,-0.41659026682977257,Saldo Medio
13146,33.0,technician,single,secondary,0.0,2979,0,0,cellular,5,aug,326,2,437,1,failure,1,0.44467319113807696,Saldo Alto
13147,92.0,retired,married,unknown,0.0,775,0,0,cellular,26,jan,164,4,96,3,success,1,-0.22513085309662326,Saldo Medio Alto
13148,38.0,technician,married,secondary,0.0,557,1,0,cellular,16,nov,1556,4,-1,0,unknown,1,-0.2913818883249194,Saldo Medio Alto
13149,36.0,management,married,tertiary,0.0,0,1,0,cellular,29,jan,86,1,237,17,other,0,-0.4606563223715292,Saldo Bajo
13150,49.0,management,married,tertiary,0.0,64,0,0,unknown,11,jun,586,1,-1,0,unknown,1,-0.4412064771668918,Saldo Bajo
13151,38.0,blue-collar,married,secondary,0.0,360,1,0,unknown,14,may,220,2,-1,0,unknown,0,-0.35125094309544386,Saldo Medio
13152,45.0,unemployed,married,tertiary,0.0,1148,0,0,cellular,19,nov,782,2,-1,0,unknown,0,-0.11177472401334596,Saldo Medio Alto
13153,30.0,blue-collar,single,primary,0.0,395,0,0,cellular,21,nov,429,1,-1,0,unknown,0,-0.3406143089991578,Saldo Medio
13154,55.0,blue-collar,married,primary,0.0,512,0,0,cellular,5,aug,1200,2,-1,0,unknown,1,-0.30505756073443,Saldo Medio
13155,35.0,unemployed,married,secondary,0.0,1,1,0,cellular,28,jul,173,8,-1,0,unknown,0,-0.46035241854020675,Saldo Bajo
13156,33.0,blue-collar,married,secondary,0.0,370,1,0,cellular,8,apr,249,1,-1,0,unknown,0,-0.34821190478221925,Saldo Medio
13157,25.0,technician,single,secondary,0.0,505,0,1,cellular,17,nov,386,2,-1,0,unknown,1,-0.3071848875536873,Saldo Medio
13158,31.0,blue-collar,married,secondary,0.0,2,1,0,unknown,20,may,182,2,-1,0,unknown,1,-0.46004851470888425,Saldo Bajo
13159,34.0,management,single,tertiary,0.0,0,1,1,cellular,26,may,197,2,98,1,other,0,-0.4606563223715292,Saldo Bajo
13160,37.0,management,married,secondary,0.0,565,0,0,cellular,6,aug,174,1,93,3,failure,1,-0.2889506576743397,Saldo Medio Alto
13161,29.0,technician,single,secondary,0.0,3466,0,0,cellular,21,apr,274,1,-1,0,unknown,1,0.5926743569921146,Saldo Alto
13162,37.0,technician,single,secondary,0.0,2442,0,0,cellular,16,feb,91,3,-1,0,unknown,1,0.2814768337179163,Saldo Alto
13163,47.0,blue-collar,married,primary,0.0,209,0,0,cellular,27,aug,77,6,-1,0,unknown,0,-0.3971404216251352,Saldo Medio
13164,30.0,student,single,tertiary,0.0,3026,0,0,cellular,23,jul,251,1,535,1,failure,1,0.45895667121023254,Saldo Alto
13165,38.0,services,married,secondary,0.0,1313,0,0,unknown,17,jun,33,2,-1,0,unknown,0,-0.06163059184514018,Saldo Medio Alto
13166,56.0,management,divorced,tertiary,0.0,505,0,0,cellular,9,feb,108,2,199,3,other,0,-0.3071848875536873,Saldo Medio
13167,36.0,housemaid,married,primary,0.0,622,0,0,unknown,20,jun,55,5,-1,0,unknown,0,-0.2716281392889595,Saldo Medio Alto
13168,49.0,management,married,tertiary,0.0,350,0,0,cellular,12,aug,238,6,-1,0,unknown,0,-0.35428998140866846,Saldo Medio
13169,50.0,admin.,divorced,secondary,0.0,0,1,0,unknown,20,jun,174,1,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13170,31.0,management,single,secondary,0.0,1310,1,0,cellular,18,may,12,2,-1,0,unknown,0,-0.06254230333910756,Saldo Medio Alto
13171,49.0,management,married,tertiary,0.0,1167,1,1,cellular,24,sep,249,1,91,14,success,1,-0.10600055121821923,Saldo Medio Alto
13172,30.0,technician,single,secondary,0.0,426,1,0,telephone,17,nov,127,4,111,6,failure,0,-0.3311932902281615,Saldo Medio
13173,30.0,admin.,married,secondary,0.0,396,1,0,cellular,13,may,366,3,348,2,failure,1,-0.34031040516783534,Saldo Medio
13174,58.0,retired,married,primary,0.0,4158,0,0,cellular,13,aug,455,2,-1,0,unknown,1,0.8029758082672565,Saldo Muy Alto
13175,49.0,services,married,primary,0.0,1830,1,0,cellular,13,aug,261,1,179,1,success,1,0.09548768894857125,Saldo Alto
13176,54.0,retired,married,primary,0.0,309,0,0,cellular,13,aug,969,2,-1,0,unknown,1,-0.3667500384928893,Saldo Medio
13177,61.0,retired,married,tertiary,0.0,3140,1,1,cellular,6,aug,975,4,98,1,unknown,1,0.4936017079809929,Saldo Alto
13178,27.0,unemployed,single,secondary,0.0,771,0,0,cellular,21,oct,181,1,302,3,other,1,-0.2263464684219131,Saldo Medio Alto
13179,38.0,admin.,married,tertiary,0.0,4297,0,0,cellular,7,aug,206,2,-1,0,unknown,1,0.8452184408210782,Saldo Muy Alto
13180,30.0,management,married,tertiary,0.0,1221,1,0,telephone,25,jul,279,4,-1,0,unknown,1,-0.08958974432680643,Saldo Medio Alto
13181,71.0,retired,married,tertiary,0.0,4388,0,0,cellular,8,jul,896,2,-1,0,unknown,1,0.8728736894714221,Saldo Muy Alto
13182,50.0,admin.,married,secondary,0.0,1575,0,0,cellular,17,nov,407,1,-1,0,unknown,0,0.017992211961344144,Saldo Medio Alto
13183,54.0,blue-collar,divorced,unknown,0.0,-473,1,0,cellular,14,may,239,1,351,2,failure,0,-0.6044028345870525,Saldo Bajo
13184,48.0,blue-collar,married,secondary,0.0,1730,1,0,cellular,4,feb,489,1,178,2,failure,1,0.06509730581632533,Saldo Alto
13185,32.0,blue-collar,married,secondary,0.0,759,1,0,cellular,9,apr,317,5,-1,0,unknown,1,-0.22999331439778262,Saldo Medio Alto
13186,58.0,retired,divorced,secondary,0.0,1080,1,0,cellular,29,jul,1058,2,-1,0,unknown,1,-0.1324401845432732,Saldo Medio Alto
13187,36.0,services,single,secondary,0.0,0,1,0,cellular,15,may,1002,4,-1,0,unknown,1,-0.4606563223715292,Saldo Bajo
13188,47.0,admin.,married,secondary,0.0,70,1,0,cellular,5,apr,144,4,374,2,success,1,-0.43938305417895707,Saldo Bajo
13189,37.0,technician,married,tertiary,0.0,341,0,0,cellular,13,aug,287,3,182,3,success,1,-0.35702511589057057,Saldo Medio
13190,29.0,admin.,single,secondary,0.0,266,1,0,cellular,6,may,540,1,-1,0,unknown,1,-0.379817903239755,Saldo Medio
13191,46.0,self-employed,married,tertiary,0.0,2421,0,0,cellular,19,nov,1084,1,100,4,failure,1,0.27509485326014466,Saldo Alto
13192,38.0,technician,married,secondary,0.0,226,1,0,unknown,30,may,762,3,-1,0,unknown,1,-0.3919740564926534,Saldo Medio
13193,29.0,management,married,tertiary,1.0,53,1,0,cellular,31,jul,27,17,-1,0,unknown,0,-0.4445494193114388,Saldo Bajo
13194,29.0,management,married,tertiary,0.0,0,1,0,telephone,15,jul,91,2,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13195,37.0,management,married,tertiary,0.0,40,0,0,cellular,27,aug,1033,4,-1,0,unknown,1,-0.44850016911863083,Saldo Bajo
13196,42.0,entrepreneur,married,secondary,0.0,46,0,0,cellular,2,feb,1013,1,-1,0,unknown,0,-0.4466767461306961,Saldo Bajo
13197,34.0,technician,married,secondary,0.0,806,0,0,cellular,19,jul,253,3,458,1,success,1,-0.21570983432562701,Saldo Medio Alto
13198,38.0,management,married,tertiary,0.0,2278,1,1,cellular,13,may,244,1,-1,0,unknown,0,0.231636605381033,Saldo Alto
13199,43.0,services,divorced,secondary,0.0,130,1,0,unknown,8,may,193,1,-1,0,unknown,0,-0.4211488242996095,Saldo Medio
13200,32.0,management,married,tertiary,0.0,128,1,0,cellular,28,jul,320,3,-1,0,unknown,0,-0.4217566319622544,Saldo Medio
13201,31.0,blue-collar,single,tertiary,0.0,761,0,0,telephone,18,nov,514,2,-1,0,unknown,1,-0.2293855067351377,Saldo Medio Alto
13202,59.0,management,married,tertiary,0.0,5397,0,0,cellular,23,jun,671,3,-1,0,unknown,1,1.1795126552757835,Saldo Muy Alto
13203,36.0,management,married,tertiary,0.0,926,0,0,cellular,14,apr,216,1,-1,0,unknown,1,-0.17924137456693193,Saldo Medio Alto
13204,50.0,management,divorced,tertiary,0.0,810,0,0,cellular,15,sep,91,1,103,3,success,1,-0.2144942190003372,Saldo Medio Alto
13205,38.0,services,married,secondary,0.0,775,0,0,cellular,12,feb,1835,3,182,2,success,1,-0.22513085309662326,Saldo Medio Alto
13206,33.0,management,married,tertiary,0.0,271,1,0,cellular,14,aug,801,2,-1,0,unknown,1,-0.3782983840831427,Saldo Medio
13207,70.0,retired,married,primary,0.0,2795,0,0,cellular,8,jan,301,2,-1,0,unknown,1,0.38875488617474446,Saldo Alto
13208,40.0,management,married,tertiary,1.0,0,0,0,cellular,28,jul,165,5,-1,0,unknown,0,-0.4606563223715292,Saldo Bajo
13209,39.0,management,single,tertiary,0.0,202,1,0,cellular,12,may,59,1,301,1,other,0,-0.39926774844439245,Saldo Medio
13210,36.0,blue-collar,married,secondary,0.0,4438,1,0,unknown,20,may,446,1,-1,0,unknown,1,0.888068881037545,Saldo Muy Alto
13211,48.0,blue-collar,married,secondary,0.0,1230,1,0,cellular,13,may,328,2,182,3,success,1,-0.0868546098449043,Saldo Medio Alto
13212,35.0,self-employed,single,tertiary,0.0,353,0,0,cellular,11,feb,352,1,183,1,success,1,-0.35337826991470106,Saldo Medio
13213,40.0,student,married,secondary,0.0,260,0,0,cellular,19,nov,52,1,152,6,failure,0,-0.38164132622768976,Saldo Medio
13214,47.0,housemaid,married,primary,0.0,183,0,0,cellular,13,aug,144,1,-1,0,unknown,0,-0.40504192123951915,Saldo Medio
13215,25.0,management,single,tertiary,0.0,2140,0,0,cellular,1,oct,81,1,-1,0,unknown,0,0.18969787665853363,Saldo Alto
13216,39.0,technician,single,secondary,0.0,18508,0,0,cellular,20,nov,1598,4,-1,0,unknown,1,5.163995787744547,Saldo Muy Alto
13217,33.0,entrepreneur,married,secondary,0.0,5809,1,0,cellular,22,aug,219,4,-1,0,unknown,0,1.3047210337806365,Saldo Muy Alto
